ano_mes_lancamento,Nome Elemento de Despesa,valor_empenhado
2021/01,Despesas de Exercícios Anteriores,23050.05
2021/01,Diárias - Civil,0.0
2021/01,Equipamentos e Material Permanente,0.0
2021/01,Indenizações e Restituições,7831355.74
2021/01,Locação de Mão-de-Obra,60.0
2021/01,Material de Consumo,4616.48
2021/01,Obras e Instalações,0.0
2021/01,Outros Auxílios Financeiros a Pessoas Físic,992469.02
2021/01,Outros Serviços de Terceiros - Pessoa Físic,169018.39
2021/01,Outros Serviços de Terceiros - Pessoa Juríd,13865.03
2021/01,Passagens e Despesas com Locomoção,10.0
2021/01,Serviços de Tecnologia da Informação e Com,0.0
2021/02,Auxílio Financeiro a Estudantes,3173580.0
2021/02,Auxílio Financeiro a Pesquisadores,0.0
2021/02,Contribuições,0.0
2021/02,Despesas de Exercícios Anteriores,112945.62
2021/02,Diárias - Civil,14000.0
2021/02,Equipamentos e Material Permanente,0.0
2021/02,Indenizações e Restituições,627467.37
2021/02,Locação de Mão-de-Obra,0.0
2021/02,Material de Consumo,22758.739999999998
2021/02,Outros Auxílios Financeiros a Pessoas Físic,945517.27
2021/02,Outros Serviços de Terceiros - Pessoa Físic,27789.31
2021/02,Outros Serviços de Terceiros - Pessoa Juríd,42592.700000000004
2021/02,Passagens e Despesas com Locomoção,9122.75
2021/02,Serviços de Tecnologia da Informação e Com,3317.0
2021/03,Auxílio Financeiro a Estudantes,2817428.0
2021/03,Contribuições,0.0
2021/03,Despesas de Exercícios Anteriores,141280.97
2021/03,Diárias - Civil,20000.0
2021/03,Equipamentos e Material Permanente,0.0
2021/03,Indenizações e Restituições,621243.48
2021/03,Locação de Mão-de-Obra,40.0
2021/03,Material de Consumo,138568.96000000002
2021/03,Outros Auxílios Financeiros a Pessoas Físic,740234.45
2021/03,Outros Serviços de Terceiros - Pessoa Físic,72569.0
2021/03,Outros Serviços de Terceiros - Pessoa Juríd,976165.0900000001
2021/03,Passagens e Despesas com Locomoção,15000.0
2021/03,Serviços de Tecnologia da Informação e Com,318.12
2021/04,Auxílio Financeiro a Estudantes,3393674.0
2021/04,Contribuições,0.0
2021/04,Despesas de Exercícios Anteriores,101050.84000000001
2021/04,Diárias - Civil,7000.0
2021/04,Equipamentos e Material Permanente,0.0
2021/04,Indenizações e Restituições,611070.88
2021/04,Locação de Mão-de-Obra,55973.18
2021/04,Material de Consumo,26100.14
2021/04,Obras e Instalações,0.0
2021/04,Outros Auxílios Financeiros a Pessoas Físic,1358133.84
2021/04,Outros Serviços de Terceiros - Pessoa Físic,80862.25
2021/04,Outros Serviços de Terceiros - Pessoa Juríd,1902046.3699999999
2021/04,Passagens e Despesas com Locomoção,9990.0
2021/04,Serviços de Tecnologia da Informação e Com,1030.0
2021/05,Auxílio Financeiro a Estudantes,27200508.9
2021/05,Contribuições,63129.47
2021/05,Despesas de Exercícios Anteriores,128067.92
2021/05,Diárias - Civil,7000.0
2021/05,Equipamentos e Material Permanente,8749.43
2021/05,Indenizações e Restituições,606253.31
2021/05,Locação de Mão-de-Obra,1126054.42
2021/05,Material de Consumo,156831.54
2021/05,Obras e Instalações,3451.45
2021/05,Outros Auxílios Financeiros a Pessoas Físic,1082389.75
2021/05,Outros Serviços de Terceiros - Pessoa Físic,153004.37
2021/05,Outros Serviços de Terceiros - Pessoa Juríd,8241226.989999999
2021/05,Passagens e Despesas com Locomoção,32459.08
2021/05,Serviços de Tecnologia da Informação e Com,0.0
2021/06,Auxílio Financeiro a Estudantes,-1278422.5
2021/06,Contribuições,0.0
2021/06,Despesas de Exercícios Anteriores,174625.62
2021/06,Diárias - Civil,167533.35
2021/06,Equipamentos e Material Permanente,25966.19
2021/06,Indenizações e Restituições,599811.99
2021/06,Locação de Mão-de-Obra,4695437.5
2021/06,Material de Consumo,85897.42
2021/06,Obras e Instalações,0.0
2021/06,Outros Auxílios Financeiros a Pessoas Físic,1032488.75
2021/06,Outros Serviços de Terceiros - Pessoa Físic,1839728.63
2021/06,Outros Serviços de Terceiros - Pessoa Juríd,15683324.52
2021/06,Passagens e Despesas com Locomoção,149583.4
2021/06,Serviços de Tecnologia da Informação e Com,3398.45
2021/07,Auxílio Financeiro a Estudantes,1771592.5
2021/07,Auxílio Financeiro a Pesquisadores,0.0
2021/07,Contribuições,9672.0
2021/07,Despesas de Exercícios Anteriores,26596.35
2021/07,Diárias - Civil,7500.0
2021/07,Equipamentos e Material Permanente,147866.89
2021/07,Indenizações e Restituições,592963.61
2021/07,Locação de Mão-de-Obra,838229.52
2021/07,Material de Consumo,576207.44
2021/07,Obras e Instalações,603585.13
2021/07,Outros Auxílios Financeiros a Pessoas Físic,1049085.45
2021/07,Outros Serviços de Terceiros - Pessoa Físic,346703.35
2021/07,Outros Serviços de Terceiros - Pessoa Juríd,4531719.93
2021/07,Passagens e Despesas com Locomoção,6600.0
2021/07,Serviços de Tecnologia da Informação e Com,591.9
2021/08,Auxílio Financeiro a Estudantes,580212.55
2021/08,Auxílio Financeiro a Pesquisadores,0.0
2021/08,Contribuições,19620.79
2021/08,Despesas de Exercícios Anteriores,66850.06
2021/08,Diárias - Civil,3046.71
2021/08,Equipamentos e Material Permanente,325790.15
2021/08,Indenizações e Restituições,589362.13
2021/08,Locação de Mão-de-Obra,17611.04
2021/08,Material de Consumo,575258.23
2021/08,Obras e Instalações,147342.5
2021/08,Outros Auxílios Financeiros a Pessoas Físic,1042424.51
2021/08,Outros Serviços de Terceiros - Pessoa Físic,144769.13
2021/08,Outros Serviços de Terceiros - Pessoa Juríd,1435847.74
2021/08,Passagens e Despesas com Locomoção,-43000.0
2021/08,Serviços de Tecnologia da Informação e Com,824.0
2021/09,Auxílio Financeiro a Estudantes,6045748.3
2021/09,Auxílio Financeiro a Pesquisadores,13480.0
2021/09,Contribuições,39475.0
2021/09,Despesas de Exercícios Anteriores,162972.08000000002
2021/09,Diárias - Civil,190678.47999999998
2021/09,Equipamentos e Material Permanente,429919.49
2021/09,Indenizações e Restituições,569295.61
2021/09,Locação de Mão-de-Obra,-653885.0
2021/09,Material de Consumo,515310.49
2021/09,Obras e Instalações,3796650.5
2021/09,Outros Auxílios Financeiros a Pessoas Físic,1176008.46
2021/09,Outros Serviços de Terceiros - Pessoa Físic,164146.88999999998
2021/09,Outros Serviços de Terceiros - Pessoa Juríd,2850377.59
2021/09,Passagens e Despesas com Locomoção,90818.45
2021/09,Serviços de Tecnologia da Informação e Com,56282.71
2021/10,Auxílio Financeiro a Estudantes,-2893111.88
2021/10,Auxílio Financeiro a Pesquisadores,97052.0
2021/10,Contribuições,10963.76
2021/10,Despesas de Exercícios Anteriores,807539.81
2021/10,Diárias - Civil,132671.88
2021/10,Equipamentos e Material Permanente,1591407.5500000003
2021/10,Indenizações e Restituições,567868.82
2021/10,Locação de Mão-de-Obra,0.0
2021/10,Material de Consumo,1102697.6199999999
2021/10,Obras e Instalações,0.0
2021/10,Outros Auxílios Financeiros a Pessoas Físic,2202480.17
2021/10,Outros Serviços de Terceiros - Pessoa Físic,178441.91
2021/10,Outros Serviços de Terceiros - Pessoa Juríd,959022.49
2021/10,Passagens e Despesas com Locomoção,96664.42
2021/10,Serviços de Tecnologia da Informação e Com,256905.71
2021/11,Auxílio Financeiro a Estudantes,999074.0
2021/11,Auxílio Financeiro a Pesquisadores,26000.0
2021/11,Contribuições,6000.0
2021/11,Despesas de Exercícios Anteriores,22812.47
2021/11,Diárias - Civil,-127818.32
2021/11,Equipamentos e Material Permanente,4097429.83
2021/11,Indenizações e Restituições,909097.97
2021/11,Locação de Mão-de-Obra,31364.2
2021/11,Material de Consumo,867113.1499999999
2021/11,Obras e Instalações,0.0
2021/11,Outros Auxílios Financeiros a Pessoas Físic,-299284.07
2021/11,Outros Serviços de Terceiros - Pessoa Físic,234356.98
2021/11,Outros Serviços de Terceiros - Pessoa Juríd,-871896.69
2021/11,Passagens e Despesas com Locomoção,32379.26
2021/11,Serviços de Tecnologia da Informação e Com,2398176.1
2021/12,Auxílio Financeiro a Estudantes,1647317.03
2021/12,Auxílio Financeiro a Pesquisadores,324000.0
2021/12,Contribuições,-2000.0
2021/12,Despesas de Exercícios Anteriores,814200.22
2021/12,Diárias - Civil,-180405.50999999998
2021/12,Equipamentos e Material Permanente,5852780.449999999
2021/12,Indenizações e Restituições,946513.89
2021/12,Locação de Mão-de-Obra,667164.46
2021/12,Material de Consumo,254425.95
2021/12,"Material, Bem ou Serviço para Distribuição",16014.07
2021/12,Obras e Instalações,828936.0
2021/12,Outros Auxílios Financeiros a Pessoas Físic,1014659.89
2021/12,Outros Serviços de Terceiros - Pessoa Físic,-443243.28
2021/12,Outros Serviços de Terceiros - Pessoa Juríd,10326819.879999999
2021/12,Passagens e Despesas com Locomoção,-18461.359999999997
2021/12,Serviços de Tecnologia da Informação e Com,82344.68000000001
2022/01,Auxílio Financeiro a Estudantes,2490560.0
2022/01,Auxílio Financeiro a Pesquisadores,0.0
2022/01,Despesas de Exercícios Anteriores,1093464.6500000001
2022/01,Diárias - Civil,20736.1
2022/01,Equipamentos e Material Permanente,0.0
2022/01,Indenizações e Restituições,1460636.98
2022/01,Locação de Mão-de-Obra,60.0
2022/01,Material de Consumo,48764.6
2022/01,"Material, Bem ou Serviço para Distribuição",0.0
2022/01,Obras e Instalações,0.0
2022/01,Outros Auxílios Financeiros a Pessoas Físic,1254684.23
2022/01,Outros Serviços de Terceiros - Pessoa Físic,130507.05
2022/01,Outros Serviços de Terceiros - Pessoa Juríd,560.0
2022/01,Passagens e Despesas com Locomoção,23020.0
2022/01,Serviços de Tecnologia da Informação e Com,0.0
2022/02,Auxílio Financeiro a Estudantes,3277598.0
2022/02,Auxílio Financeiro a Pesquisadores,0.0
2022/02,Despesas de Exercícios Anteriores,57805.47
2022/02,Diárias - Civil,64000.0
2022/02,Equipamentos e Material Permanente,8734.46
2022/02,Indenizações e Restituições,6527044.61
2022/02,Locação de Mão-de-Obra,18418.14
2022/02,Material de Consumo,248435.69
2022/02,"Material, Bem ou Serviço para Distribuição",0.0
2022/02,Obras e Instalações,0.0
2022/02,Outros Auxílios Financeiros a Pessoas Físic,1256463.54
2022/02,Outros Serviços de Terceiros - Pessoa Físic,193163.3
2022/02,Outros Serviços de Terceiros - Pessoa Juríd,1657135.25
2022/02,Passagens e Despesas com Locomoção,84628.4
2022/02,Serviços de Tecnologia da Informação e Com,5607.58
2022/03,Auxílio Financeiro a Estudantes,5918832.0
2022/03,Auxílio Financeiro a Pesquisadores,0.0
2022/03,Contribuições,21071.43
2022/03,Despesas de Exercícios Anteriores,84674.62
2022/03,Diárias - Civil,206257.38
2022/03,Equipamentos e Material Permanente,15120.26
2022/03,Indenizações e Restituições,563145.68
2022/03,Locação de Mão-de-Obra,1274299.44
2022/03,Material de Consumo,305353.89
2022/03,"Material, Bem ou Serviço para Distribuição",3041.56
2022/03,Obras e Instalações,606511.05
2022/03,Outros Auxílios Financeiros a Pessoas Físic,1320655.46
2022/03,Outros Serviços de Terceiros - Pessoa Físic,193149.48
2022/03,Outros Serviços de Terceiros - Pessoa Juríd,8049137.630000001
2022/03,Passagens e Despesas com Locomoção,90520.0
2022/03,Serviços de Tecnologia da Informação e Com,4548.94
2022/04,Auxílio Financeiro a Estudantes,23874334.43
2022/04,Auxílio Financeiro a Pesquisadores,0.0
2022/04,Contribuições,0.0
2022/04,Despesas de Exercícios Anteriores,28191.559999999998
2022/04,Diárias - Civil,923875.6
2022/04,Equipamentos e Material Permanente,36247.47
2022/04,Indenizações e Restituições,960201.21
2022/04,Locação de Mão-de-Obra,5838953.06
2022/04,Material de Consumo,279648.79
2022/04,Obras e Instalações,0.0
2022/04,Outros Auxílios Financeiros a Pessoas Físic,11386324.92
2022/04,Outros Serviços de Terceiros - Pessoa Físic,1812445.71
2022/04,Outros Serviços de Terceiros - Pessoa Juríd,42749454.8
2022/04,Passagens e Despesas com Locomoção,427528.54000000004
2022/04,Serviços de Tecnologia da Informação e Com,2939.95
2022/05,Auxílio Financeiro a Estudantes,3181914.19
2022/05,Auxílio Financeiro a Pesquisadores,57394.0
2022/05,Contribuições,66669.56
2022/05,Despesas de Exercícios Anteriores,91038.4
2022/05,Diárias - Civil,122088.45
2022/05,Equipamentos e Material Permanente,646442.97
2022/05,Indenizações e Restituições,555625.78
2022/05,Locação de Mão-de-Obra,88136.16
2022/05,Material de Consumo,321408.49
2022/05,"Material, Bem ou Serviço para Distribuição",0.0
2022/05,Obras e Instalações,0.0
2022/05,Outros Auxílios Financeiros a Pessoas Físic,0.0
2022/05,Outros Serviços de Terceiros - Pessoa Físic,208004.55000000002
2022/05,Outros Serviços de Terceiros - Pessoa Juríd,445553.26999999996
2022/05,Passagens e Despesas com Locomoção,592326.4299999999
2022/05,Serviços de Tecnologia da Informação e Com,279.96
2022/06,Auxílio Financeiro a Estudantes,1680552.58
2022/06,Auxílio Financeiro a Pesquisadores,208528.37
2022/06,Contribuições,0.0
2022/06,Despesas de Exercícios Anteriores,40712.47
2022/06,Diárias - Civil,73560.05
2022/06,Equipamentos e Material Permanente,897827.01
2022/06,Indenizações e Restituições,554409.15
2022/06,Locação de Mão-de-Obra,544941.95
2022/06,Material de Consumo,231118.48
2022/06,"Material, Bem ou Serviço para Distribuição",6500.9
2022/06,Obras e Instalações,24661.09
2022/06,Outros Auxílios Financeiros a Pessoas Físic,0.0
2022/06,Outros Serviços de Terceiros - Pessoa Físic,265353.49
2022/06,Outros Serviços de Terceiros - Pessoa Juríd,1478485.08
2022/06,Passagens e Despesas com Locomoção,-402.34
2022/06,Serviços de Tecnologia da Informação e Com,309028.72
2022/07,Auxílio Financeiro a Estudantes,-1274917.6400000001
2022/07,Auxílio Financeiro a Pesquisadores,16343.0
2022/07,Despesas de Exercícios Anteriores,32505.670000000002
2022/07,Diárias - Civil,-53226.299999999996
2022/07,Equipamentos e Material Permanente,631026.71
2022/07,Indenizações e Restituições,1180401.27
2022/07,Locação de Mão-de-Obra,0.0
2022/07,Material de Consumo,479516.23
2022/07,Obras e Instalações,96543.38
2022/07,Outros Auxílios Financeiros a Pessoas Físic,-6115325.1
2022/07,Outros Serviços de Terceiros - Pessoa Físic,100387.73999999999
2022/07,Outros Serviços de Terceiros - Pessoa Juríd,-921308.52
2022/07,Passagens e Despesas com Locomoção,25587.46
2022/07,Serviços de Tecnologia da Informação e Com,439.93
2022/08,Auxílio Financeiro a Estudantes,-353845.6699999999
2022/08,Auxílio Financeiro a Pesquisadores,375099.08
2022/08,Contribuições,41979.21
2022/08,Despesas de Exercícios Anteriores,11265.62
2022/08,Diárias - Civil,-16594.38
2022/08,Equipamentos e Material Permanente,482281.68000000005
2022/08,Indenizações e Restituições,548884.02
2022/08,Locação de Mão-de-Obra,56652.2
2022/08,Material de Consumo,403301.88
2022/08,"Material, Bem ou Serviço para Distribuição",0.0
2022/08,Obras e Instalações,-496628.46
2022/08,Outros Auxílios Financeiros a Pessoas Físic,4048854.84
2022/08,Outros Serviços de Terceiros - Pessoa Físic,-277444.86000000004
2022/08,Outros Serviços de Terceiros - Pessoa Juríd,-1308370.56
2022/08,Passagens e Despesas com Locomoção,-4744.24
2022/08,Serviços de Tecnologia da Informação e Com,2937.05
2022/09,Auxílio Financeiro a Estudantes,-3661536.86
2022/09,Auxílio Financeiro a Pesquisadores,54593.39
2022/09,Contribuições,11137.9
2022/09,Despesas de Exercícios Anteriores,36792.01
2022/09,Diárias - Civil,17122.65
2022/09,Equipamentos e Material Permanente,988150.13
2022/09,Indenizações e Restituições,546515.76
2022/09,Locação de Mão-de-Obra,0.0
2022/09,Material de Consumo,1312120.85
2022/09,"Material, Bem ou Serviço para Distribuição",62060.22
2022/09,Obras e Instalações,0.0
2022/09,Outros Auxílios Financeiros a Pessoas Físic,0.0
2022/09,Outros Serviços de Terceiros - Pessoa Físic,6173.36
2022/09,Outros Serviços de Terceiros - Pessoa Juríd,3905115.8400000003
2022/09,Passagens e Despesas com Locomoção,-11562.279999999999
2022/09,Serviços de Tecnologia da Informação e Com,1459.7
2022/10,Auxílio Financeiro a Estudantes,3021464.01
2022/10,Auxílio Financeiro a Pesquisadores,270698.64
2022/10,Contribuições,3760.0
2022/10,Despesas de Exercícios Anteriores,106630.77
2022/10,Diárias - Civil,23586.059999999998
2022/10,Equipamentos e Material Permanente,166893.53
2022/10,Indenizações e Restituições,540427.96
2022/10,Locação de Mão-de-Obra,11283.06
2022/10,Material de Consumo,319529.04
2022/10,"Material, Bem ou Serviço para Distribuição",0.0
2022/10,Obras e Instalações,0.0
2022/10,Outros Auxílios Financeiros a Pessoas Físic,-1231.82
2022/10,Outros Serviços de Terceiros - Pessoa Físic,27254.350000000002
2022/10,Outros Serviços de Terceiros - Pessoa Juríd,2479194.14
2022/10,Passagens e Despesas com Locomoção,19656.22
2022/10,Serviços de Tecnologia da Informação e Com,22398.96
2022/11,Auxílio Financeiro a Estudantes,14147.3
2022/11,Auxílio Financeiro a Pesquisadores,0.0
2022/11,Contribuições,700.0
2022/11,Despesas de Exercícios Anteriores,9382.15
2022/11,Diárias - Civil,-116279.45000000001
2022/11,Equipamentos e Material Permanente,99890.84000000001
2022/11,Indenizações e Restituições,540361.2999999999
2022/11,Locação de Mão-de-Obra,3000.0
2022/11,Material de Consumo,584547.78
2022/11,"Material, Bem ou Serviço para Distribuição",0.0
2022/11,Obras e Instalações,0.0
2022/11,Outros Auxílios Financeiros a Pessoas Físic,820647.26
2022/11,Outros Serviços de Terceiros - Pessoa Físic,197400.59
2022/11,Outros Serviços de Terceiros - Pessoa Juríd,888926.46
2022/11,Passagens e Despesas com Locomoção,-169954.08000000002
2022/11,Serviços de Tecnologia da Informação e Com,375094.43000000005
2022/12,Auxílio Financeiro a Estudantes,8942526.5
2022/12,Auxílio Financeiro a Pesquisadores,1136024.0
2022/12,Contribuições,0.0
2022/12,Despesas de Exercícios Anteriores,-129987.6500000001
2022/12,Diárias - Civil,-216627.72
2022/12,Equipamentos e Material Permanente,783710.0
2022/12,Indenizações e Restituições,653257.15
2022/12,Locação de Mão-de-Obra,2106625.98
2022/12,Material de Consumo,599286.67
2022/12,"Material, Bem ou Serviço para Distribuição",0.0
2022/12,Obras e Instalações,9857132.9
2022/12,Outros Auxílios Financeiros a Pessoas Físic,1219823.53
2022/12,Outros Serviços de Terceiros - Pessoa Físic,-309962.06
2022/12,Outros Serviços de Terceiros - Pessoa Juríd,9495893.280000001
2022/12,Passagens e Despesas com Locomoção,-62859.22
2022/12,Serviços de Tecnologia da Informação e Com,327545.49
2023/01,Auxílio Financeiro a Estudantes,0.0
2023/01,Auxílio Financeiro a Pesquisadores,6930.0
2023/01,Despesas de Exercícios Anteriores,55250.47
2023/01,Diárias - Civil,52000.0
2023/01,Equipamentos e Material Permanente,0.0
2023/01,Indenizações e Restituições,13120768.02
2023/01,Locação de Mão-de-Obra,0.0
2023/01,Material de Consumo,1488.0
2023/01,Obras e Instalações,0.0
2023/01,Outros Auxílios Financeiros a Pessoas Físic,1236480.57
2023/01,Outros Serviços de Terceiros - Pessoa Físic,64601.35
2023/01,Outros Serviços de Terceiros - Pessoa Juríd,9664.02
2023/01,Passagens e Despesas com Locomoção,50000.0
2023/01,Serviços de Tecnologia da Informação e Com,0.0
2023/02,Auxílio Financeiro a Estudantes,13988.0
2023/02,Auxílio Financeiro a Pesquisadores,0.0
2023/02,Contribuições,0.0
2023/02,Despesas de Exercícios Anteriores,875118.55
2023/02,Diárias - Civil,118844.11
2023/02,Equipamentos e Material Permanente,0.0
2023/02,Indenizações e Restituições,184615.92
2023/02,Locação de Mão-de-Obra,60.0
2023/02,Material de Consumo,52980.45
2023/02,"Material, Bem ou Serviço para Distribuição",0.0
2023/02,Obras e Instalações,0.0
2023/02,Outros Auxílios Financeiros a Pessoas Físic,1260015.13
2023/02,Outros Serviços de Terceiros - Pessoa Físic,74897.63
2023/02,Outros Serviços de Terceiros - Pessoa Juríd,103145.34
2023/02,Passagens e Despesas com Locomoção,45906.04
2023/02,Serviços de Tecnologia da Informação e Com,29388.980000000003
2023/03,Auxílio Financeiro a Estudantes,12188822.02
2023/03,Auxílio Financeiro a Pesquisadores,48290.7
2023/03,Contribuições,66669.56
2023/03,Despesas de Exercícios Anteriores,185732.53
2023/03,Diárias - Civil,195202.96
2023/03,Equipamentos e Material Permanente,21572.61
2023/03,Indenizações e Restituições,166198.27
2023/03,Locação de Mão-de-Obra,3651993.6
2023/03,Material de Consumo,266396.56
2023/03,Obras e Instalações,0.0
2023/03,Outros Auxílios Financeiros a Pessoas Físic,1424813.31
2023/03,Outros Serviços de Terceiros - Pessoa Físic,95500.68000000001
2023/03,Outros Serviços de Terceiros - Pessoa Juríd,12697945.31
2023/03,Passagens e Despesas com Locomoção,157553.49
2023/03,Serviços de Tecnologia da Informação e Com,6999.96
2023/04,Auxílio Financeiro a Estudantes,1166464.2
2023/04,Auxílio Financeiro a Pesquisadores,6930.0
2023/04,Contribuições,7500.21
2023/04,Despesas de Exercícios Anteriores,115117.68
2023/04,Diárias - Civil,217301.43
2023/04,Equipamentos e Material Permanente,63320.44
2023/04,Indenizações e Restituições,146009.93
2023/04,Locação de Mão-de-Obra,0.0
2023/04,Material de Consumo,233307.03
2023/04,"Material, Bem ou Serviço para Distribuição",4035.85
2023/04,Obras e Instalações,3508751.0
2023/04,Outros Auxílios Financeiros a Pessoas Físic,1410031.31
2023/04,Outros Serviços de Terceiros - Pessoa Físic,1297248.52
2023/04,Outros Serviços de Terceiros - Pessoa Juríd,1147032.8599999999
2023/04,Passagens e Despesas com Locomoção,139340.0
2023/04,Serviços de Tecnologia da Informação e Com,39.99
2023/05,Auxílio Financeiro a Estudantes,23897659.25
2023/05,Auxílio Financeiro a Pesquisadores,19778.16
2023/05,Contribuições,34460.11
2023/05,Despesas de Exercícios Anteriores,372001.20999999996
2023/05,Diárias - Civil,136504.14
2023/05,Equipamentos e Material Permanente,451854.08
2023/05,Indenizações e Restituições,162876.35
2023/05,Locação de Mão-de-Obra,160149.49
2023/05,Material de Consumo,724890.31
2023/05,"Material, Bem ou Serviço para Distribuição",-135.84
2023/05,Obras e Instalações,0.0
2023/05,Outros Auxílios Financeiros a Pessoas Físic,1338722.22
2023/05,Outros Serviços de Terceiros - Pessoa Físic,167674.97
2023/05,Outros Serviços de Terceiros - Pessoa Juríd,1024156.12
2023/05,Passagens e Despesas com Locomoção,131010.0
2023/05,Serviços de Tecnologia da Informação e Com,2043.49
2023/06,Auxílio Financeiro a Estudantes,2539669.0
2023/06,Auxílio Financeiro a Pesquisadores,36223.06
2023/06,Contribuições,900.0
2023/06,Despesas de Exercícios Anteriores,30434.1
2023/06,Diárias - Civil,90075.44
2023/06,Equipamentos e Material Permanente,355211.22000000003
2023/06,Indenizações e Restituições,534019.42
2023/06,Locação de Mão-de-Obra,3929756.3000000003
2023/06,Material de Consumo,483256.93
2023/06,"Material, Bem ou Serviço para Distribuição",0.0
2023/06,Obras e Instalações,4941623.67
2023/06,Outros Auxílios Financeiros a Pessoas Físic,1021668.24
2023/06,Outros Serviços de Terceiros - Pessoa Físic,234237.87
2023/06,Outros Serviços de Terceiros - Pessoa Juríd,22362824.63
2023/06,Passagens e Despesas com Locomoção,20872.0
2023/06,Serviços de Tecnologia da Informação e Com,6210.0
2023/07,Auxílio Financeiro a Estudantes,707612.9500000002
2023/07,Auxílio Financeiro a Pesquisadores,544603.52
2023/07,Contribuições,7501.0
2023/07,Despesas de Exercícios Anteriores,56663.67
2023/07,Diárias - Civil,677122.62
2023/07,Equipamentos e Material Permanente,162487.71
2023/07,Indenizações e Restituições,760.0
2023/07,Locação de Mão-de-Obra,0.0
2023/07,Material de Consumo,421994.98
2023/07,"Material, Bem ou Serviço para Distribuição",1996.8
2023/07,Obras e Instalações,208792.84
2023/07,Outros Auxílios Financeiros a Pessoas Físic,5637013.04
2023/07,Outros Serviços de Terceiros - Pessoa Físic,89821.0
2023/07,Outros Serviços de Terceiros - Pessoa Juríd,5461614.7700000005
2023/07,Passagens e Despesas com Locomoção,747461.37
2023/07,Serviços de Tecnologia da Informação e Com,3419.99
2023/08,Auxílio Financeiro a Estudantes,2215578.7800000003
2023/08,Auxílio Financeiro a Pesquisadores,153138.37
2023/08,Contribuições,30700.2
2023/08,Despesas de Exercícios Anteriores,417612.26
2023/08,Diárias - Civil,160109.13
2023/08,Equipamentos e Material Permanente,1115994.23
2023/08,Indenizações e Restituições,0.0
2023/08,Locação de Mão-de-Obra,0.0
2023/08,Material de Consumo,640056.84
2023/08,"Material, Bem ou Serviço para Distribuição",9865.7
2023/08,Obras e Instalações,500000.0
2023/08,Outros Auxílios Financeiros a Pessoas Físic,0.0
2023/08,Outros Serviços de Terceiros - Pessoa Físic,188789.4
2023/08,Outros Serviços de Terceiros - Pessoa Juríd,2727386.88
2023/08,Passagens e Despesas com Locomoção,238676.03
2023/08,Serviços de Tecnologia da Informação e Com,3747.1
2023/09,Auxílio Financeiro a Estudantes,-1168452.5899999999
2023/09,Auxílio Financeiro a Pesquisadores,39038.0
2023/09,Contribuições,0.0
2023/09,Despesas de Exercícios Anteriores,31989.7
2023/09,Diárias - Civil,117079.45999999999
2023/09,Equipamentos e Material Permanente,1045080.8
2023/09,Indenizações e Restituições,250000.0
2023/09,Locação de Mão-de-Obra,1214630.05
2023/09,Material de Consumo,530557.65
2023/09,"Material, Bem ou Serviço para Distribuição",0.0
2023/09,Obras e Instalações,0.0
2023/09,Outros Auxílios Financeiros a Pessoas Físic,0.0
2023/09,Outros Serviços de Terceiros - Pessoa Físic,-6815.140000000001
2023/09,Outros Serviços de Terceiros - Pessoa Juríd,1942778.7799999998
2023/09,Passagens e Despesas com Locomoção,230284.43
2023/09,Serviços de Tecnologia da Informação e Com,77427.0
2023/10,Auxílio Financeiro a Estudantes,1765041.97
2023/10,Auxílio Financeiro a Pesquisadores,228687.34
2023/10,Contribuições,7722.0
2023/10,Despesas de Exercícios Anteriores,93718.43
2023/10,Diárias - Civil,16184.269999999999
2023/10,Equipamentos e Material Permanente,1190003.45
2023/10,Indenizações e Restituições,1093573.84
2023/10,Locação de Mão-de-Obra,1985796.91
2023/10,Material de Consumo,889917.47
2023/10,"Material, Bem ou Serviço para Distribuição",0.0
2023/10,Obras e Instalações,500000.0
2023/10,Outros Auxílios Financeiros a Pessoas Físic,65798.3
2023/10,Outros Serviços de Terceiros - Pessoa Físic,77440.79000000001
2023/10,Outros Serviços de Terceiros - Pessoa Juríd,11410365.41
2023/10,Passagens e Despesas com Locomoção,137490.51
2023/10,Serviços de Tecnologia da Informação e Com,31559.26
2023/11,Auxílio Financeiro a Estudantes,974020.31
2023/11,Auxílio Financeiro a Pesquisadores,653114.8
2023/11,Contribuições,0.0
2023/11,Despesas de Exercícios Anteriores,26241.35
2023/11,Diárias - Civil,27653.87
2023/11,Equipamentos e Material Permanente,2247916.28
2023/11,Indenizações e Restituições,-467202.2
2023/11,Locação de Mão-de-Obra,0.0
2023/11,Material de Consumo,895078.1
2023/11,"Material, Bem ou Serviço para Distribuição",0.0
2023/11,Obras e Instalações,931402.3
2023/11,Outros Auxílios Financeiros a Pessoas Físic,2092836.0
2023/11,Outros Serviços de Terceiros - Pessoa Físic,-1340.3900000000003
2023/11,Outros Serviços de Terceiros - Pessoa Juríd,3320391.89
2023/11,Passagens e Despesas com Locomoção,-7032.719999999999
2023/11,Serviços de Tecnologia da Informação e Com,1352520.83
2023/12,Auxílio Financeiro a Estudantes,691345.36
2023/12,Auxílio Financeiro a Pesquisadores,509862.13
2023/12,Contribuições,3105.0299999999997
2023/12,Despesas de Exercícios Anteriores,-7402.390000000001
2023/12,Diárias - Civil,-237344.77
2023/12,Equipamentos e Material Permanente,3323932.89
2023/12,Indenizações e Restituições,-669385.51
2023/12,Locação de Mão-de-Obra,989035.9
