ano_mes_lancamento,Nome Elemento de Despesa,valor_empenhado
2020/07,Outros Serviços de Terceiros - Pessoa Físic,212352.96705104006
2020/07,Outros Serviços de Terceiros - Pessoa Juríd,9102128.536061432
2020/07,Passagens e Despesas com Locomoção,9618.236600101412
2020/07,Serviços de Tecnologia da Informação e Com,56966.29319522587
2020/08,Auxílio Financeiro a Estudantes,20067026.652814955
2020/08,Auxílio Financeiro a Pesquisadores,0.0
2020/08,Contribuições,0.0
2020/08,Despesas de Exercícios Anteriores,50190.93656322212
2020/08,Diárias - Civil,-9277.437442370077
2020/08,Equipamentos e Material Permanente,5268.325386470457
2020/08,Indenizações e Restituições,1039661.4481489363
2020/08,Locação de Mão-de-Obra,6512.999647220885
2020/08,Material de Consumo,258988.705078526
2020/08,Outros Auxílios Financeiros a Pessoas Físic,239888.02529556915
2020/08,Outros Serviços de Terceiros - Pessoa Físic,129350.0353731059
2020/08,Outros Serviços de Terceiros - Pessoa Juríd,1718768.3050195428
2020/08,Serviços de Tecnologia da Informação e Com,2392.783651207849
2020/09,Auxílio Financeiro a Estudantes,-784217.1209393982
2020/09,Auxílio Financeiro a Pesquisadores,0.0
2020/09,Despesas de Exercícios Anteriores,230350.25492558078
2020/09,Diárias - Civil,-20955.769158436502
2020/09,Equipamentos e Material Permanente,1410125.3629878983
2020/09,Indenizações e Restituições,1599036.6824500393
2020/09,Locação de Mão-de-Obra,0.0
2020/09,Material de Consumo,1650276.1318468028
2020/09,Outros Auxílios Financeiros a Pessoas Físic,0.0
2020/09,Outros Serviços de Terceiros - Pessoa Físic,129561.95137014883
2020/09,Outros Serviços de Terceiros - Pessoa Juríd,2282287.886918904
2020/09,Passagens e Despesas com Locomoção,-15010.8790726573
2020/09,Serviços de Tecnologia da Informação e Com,0.0
2020/10,Auxílio Financeiro a Estudantes,1208951.301346789
2020/10,Auxílio Financeiro a Pesquisadores,0.0
2020/10,Contribuições,49485.93284168059
2020/10,Despesas de Exercícios Anteriores,41057.310882253434
2020/10,Diárias - Civil,-8104.419082329923
2020/10,Equipamentos e Material Permanente,2938531.946915479
2020/10,Indenizações e Restituições,1997983.6245448801
2020/10,Locação de Mão-de-Obra,0.0
2020/10,Material de Consumo,1579362.854993086
2020/10,Outros Auxílios Financeiros a Pessoas Físic,3929381.305350011
2020/10,Outros Serviços de Terceiros - Pessoa Físic,171998.58333486575
2020/10,Outros Serviços de Terceiros - Pessoa Juríd,-8799095.859780587
2020/10,Passagens e Despesas com Locomoção,-28588.41339010541
2020/10,Serviços de Tecnologia da Informação e Com,-2388.368517061044
2020/11,Auxílio Financeiro a Estudantes,-1986468.4087518137
2020/11,Auxílio Financeiro a Pesquisadores,0.0
2020/11,Contribuições,6332.383095295379
2020/11,Despesas de Exercícios Anteriores,21242.62812037503
2020/11,Diárias - Civil,9295.27317953822
2020/11,Equipamentos e Material Permanente,3173987.6003340916
2020/11,Indenizações e Restituições,1497118.1626550164
2020/11,Locação de Mão-de-Obra,0.0
2020/11,Material de Consumo,872173.9808084178
2020/11,Obras e Instalações,0.0
2020/11,Outros Auxílios Financeiros a Pessoas Físic,-213538.36311541742
2020/11,Outros Serviços de Terceiros - Pessoa Físic,333476.04139144666
2020/11,Outros Serviços de Terceiros - Pessoa Juríd,5960800.6023955075
2020/11,Passagens e Despesas com Locomoção,-24847.686300241323
2020/11,Serviços de Tecnologia da Informação e Com,392181.9046453854
2020/12,Auxílio Financeiro a Estudantes,-2708769.3247614014
2020/12,Auxílio Financeiro a Pesquisadores,7302140.465310336
2020/12,Contribuições,34916.10689962756
2020/12,Despesas de Exercícios Anteriores,-79445.43670995346
2020/12,Diárias - Civil,-238736.57749897047
2020/12,Equipamentos e Material Permanente,9662580.591745662
2020/12,Indenizações e Restituições,601342.5873279634
2020/12,Locação de Mão-de-Obra,7704618.741484268
2020/12,Material de Consumo,832675.0229660881
2020/12,"Material, Bem ou Serviço para Distribuição",0.0
2020/12,Obras e Instalações,3023834.894980569
2020/12,Outros Auxílios Financeiros a Pessoas Físic,-292687.4370615349
2020/12,Outros Serviços de Terceiros - Pessoa Físic,271807.92505831213
2020/12,Outros Serviços de Terceiros - Pessoa Juríd,29468140.357840627
2020/12,Passagens e Despesas com Locomoção,-4990.317398873143
2020/12,Serviços de Tecnologia da Informação e Com,1328562.1497251191
2021/01,Auxílio Financeiro a Estudantes,2130031.477673294
2021/01,Contribuições,0.0
2021/01,Despesas de Exercícios Anteriores,29359.97374199254
2021/01,Diárias - Civil,0.0
2021/01,Equipamentos e Material Permanente,0.0
2021/01,Indenizações e Restituições,9975180.04909328
2021/01,Locação de Mão-de-Obra,76.42492855848697
2021/01,Material de Consumo,5880.235903194732
2021/01,Obras e Instalações,0.0
2021/01,Outros Auxílios Financeiros a Pessoas Físic,1264156.232500193
2021/01,Outros Serviços de Terceiros - Pessoa Físic,215286.97301367484
2021/01,Outros Serviços de Terceiros - Pessoa Juríd,17660.56545352131
2021/01,Passagens e Despesas com Locomoção,12.737488093081161
2021/01,Serviços de Tecnologia da Informação e Com,0.0
2021/02,Auxílio Financeiro a Estudantes,4007876.450218144
2021/02,Auxílio Financeiro a Pesquisadores,0.0
2021/02,Contribuições,0.0
2021/02,Despesas de Exercícios Anteriores,142637.6806487586
2021/02,Diárias - Civil,17680.433549194917
2021/02,Equipamentos e Material Permanente,0.0
2021/02,Indenizações e Restituições,792421.0813980786
2021/02,Locação de Mão-de-Obra,0.0
2021/02,Material de Consumo,28741.742159528883
2021/02,Outros Auxílios Financeiros a Pessoas Físic,1194082.5187036565
2021/02,Outros Serviços de Terceiros - Pessoa Físic,35094.78920235556
2021/02,Outros Serviços de Terceiros - Pessoa Juríd,53789.81443077103
2021/02,Passagens e Despesas com Locomoção,11521.01251149414
2021/02,Serviços de Tecnologia da Informação e Com,4188.999863048539
2021/03,Auxílio Financeiro a Estudantes,3525310.061818028
2021/03,Contribuições,0.0
2021/03,Despesas de Exercícios Anteriores,176777.978029753
2021/03,Diárias - Civil,25025.023261059574
2021/03,Equipamentos e Material Permanente,0.0
2021/03,Indenizações e Restituições,777331.6268890799
2021/03,Locação de Mão-de-Obra,50.05004652211915
2021/03,Material de Consumo,173384.5723630417
2021/03,Outros Auxílios Financeiros a Pessoas Físic,926219.216494382
2021/03,Outros Serviços de Terceiros - Pessoa Físic,90802.04565159162
2021/03,Outros Serviços de Terceiros - Pessoa Juríd,1221427.7041942158
2021/03,Passagens e Despesas com Locomoção,18768.76744579468
2021/03,Serviços de Tecnologia da Informação e Com,398.0480199904136
2021/04,Auxílio Financeiro a Estudantes,4233216.7849256275
2021/04,Contribuições,0.0
2021/04,Despesas de Exercícios Anteriores,126049.2646078657
2021/04,Diárias - Civil,8731.692406070646
2021/04,Equipamentos e Material Permanente,0.0
2021/04,Indenizações e Restituições,762240.4232095581
2021/04,Locação de Mão-de-Obra,69820.08439280362
2021/04,Material de Consumo,32556.913462197244
2021/04,Obras e Instalações,0.0
2021/04,Outros Auxílios Financeiros a Pessoas Físic,1694115.2767365095
2021/04,Outros Serviços de Terceiros - Pessoa Físic,100866.3277518266
2021/04,Outros Serviços de Terceiros - Pessoa Juríd,2372583.406417605
2021/04,Passagens e Despesas com Locomoção,12461.37244809225
2021/04,Serviços de Tecnologia da Informação e Com,1284.8061683218236
2021/05,Auxílio Financeiro a Estudantes,33650177.61717797
2021/05,Contribuições,78098.46081145594
2021/05,Despesas de Exercícios Anteriores,158434.83924900167
2021/05,Diárias - Civil,8659.810159663806
2021/05,Equipamentos e Material Permanente,10824.057543609615
2021/05,Indenizações e Restituições,750005.5104668303
2021/05,Locação de Mão-de-Obra,1393059.643807191
2021/05,Material de Consumo,194018.76620681724
2021/05,Obras e Instalações,4269.8431107959495
2021/05,Outros Auxílios Financeiros a Pessoas Físic,1339041.3933951382
2021/05,Outros Serviços de Terceiros - Pessoa Físic,189284.11397128002
2021/05,Outros Serviços de Terceiros - Pessoa Juríd,10195351.602299653
2021/05,Passagens e Despesas com Locomoção,40155.63867962004
2021/05,Serviços de Tecnologia da Informação e Com,0.0
2021/06,Auxílio Financeiro a Estudantes,-1573218.4446479885
2021/06,Contribuições,0.0
2021/06,Despesas de Exercícios Anteriores,214893.15644248336
2021/06,Diárias - Civil,206165.4549365856
2021/06,Equipamentos e Material Permanente,31953.825159705928
2021/06,Indenizações e Restituições,738124.7482651587
2021/06,Locação de Mão-de-Obra,5778174.962261569
2021/06,Material de Consumo,105704.80845860818
2021/06,Obras e Instalações,0.0
2021/06,Outros Auxílios Financeiros a Pessoas Físic,1270573.9654860157
2021/06,Outros Serviços de Terceiros - Pessoa Físic,2263958.131105307
2021/06,Outros Serviços de Terceiros - Pessoa Juríd,19299797.53036579
2021/06,Passagens e Despesas com Locomoção,184076.3627776873
2021/06,Serviços de Tecnologia da Informação e Com,4182.110548910048
2021/07,Auxílio Financeiro a Estudantes,2159380.871300879
2021/07,Auxílio Financeiro a Pesquisadores,0.0
2021/07,Contribuições,11789.128587540363
2021/07,Despesas de Exercícios Anteriores,32418.09244305512
2021/07,Diárias - Civil,9141.694003986013
2021/07,Equipamentos e Material Permanente,180233.84822680792
2021/07,Indenizações e Restituições,722758.9170825201
2021/07,Locação de Mão-de-Obra,1021711.7035930766
2021/07,Material de Consumo,702334.9465733508
2021/07,Obras e Instalações,735705.4085088158
2021/07,Outros Auxílios Financeiros a Pessoas Físic,1278722.4223911958
2021/07,Outros Serviços de Terceiros - Pessoa Físic,422594.12478091527
2021/07,Outros Serviços de Terceiros - Pessoa Juríd,5523679.5882433215
2021/07,Passagens e Despesas com Locomoção,8044.6907235076915
2021/07,Serviços de Tecnologia da Informação e Com,721.4624907945762
2021/08,Auxílio Financeiro a Estudantes,701117.1129032258
2021/08,Auxílio Financeiro a Pesquisadores,0.0
2021/08,Contribuições,23709.365882693302
2021/08,Despesas de Exercícios Anteriores,80780.26072446625
2021/08,Diárias - Civil,3681.5827562733466
2021/08,Equipamentos e Material Permanente,393678.2294355902
2021/08,Indenizações e Restituições,712173.2803609567
2021/08,Locação de Mão-de-Obra,21280.824621982454
2021/08,Material de Consumo,695130.4127968618
2021/08,Obras e Instalações,178045.69757745424
2021/08,Outros Auxílios Financeiros a Pessoas Físic,1259644.698948273
2021/08,Outros Serviços de Terceiros - Pessoa Físic,174936.0893057411
2021/08,Outros Serviços de Terceiros - Pessoa Juríd,1735049.3746428299
2021/08,Passagens e Despesas com Locomoção,-51960.33049412445
2021/08,Serviços de Tecnologia da Informação e Com,995.7049378408965
2021/09,Auxílio Financeiro a Estudantes,7221789.9105432015
2021/09,Auxílio Financeiro a Pesquisadores,16102.18010467329
2021/09,Contribuições,47153.82489851471
2021/09,Despesas de Exercícios Anteriores,194674.01959890386
2021/09,Diárias - Civil,227769.97233274067
2021/09,Equipamentos e Material Permanente,513549.0399472765
2021/09,Indenizações e Restituições,680037.1250014722
2021/09,Locação de Mão-de-Obra,-781081.1600700516
2021/09,Material de Consumo,615550.617196398
2021/09,Obras e Instalações,4535189.179933079
2021/09,Outros Auxílios Financeiros a Pessoas Físic,1404770.0317165782
2021/09,Outros Serviços de Terceiros - Pessoa Físic,196077.358041691
2021/09,Outros Serviços de Terceiros - Pessoa Juríd,3404843.7181383236
2021/09,Passagens e Despesas com Locomoção,108484.79515780904
2021/09,Serviços de Tecnologia da Informação e Com,67231.03362011102
2021/10,Auxílio Financeiro a Estudantes,-3413227.0119913397
2021/10,Auxílio Financeiro a Pesquisadores,114499.72268883826
2021/10,Contribuições,12934.792478537045
2021/10,Despesas de Exercícios Anteriores,952716.938395882
2021/10,Diárias - Civil,156523.2397952317
2021/10,Equipamentos e Material Permanente,1877506.1117743428
2021/10,Indenizações e Restituições,669958.6037756852
2021/10,Locação de Mão-de-Obra,0.0
2021/10,Material de Consumo,1300937.35007668
2021/10,Obras e Instalações,0.0
2021/10,Outros Auxílios Financeiros a Pessoas Físic,2598435.5674552335
2021/10,Outros Serviços de Terceiros - Pessoa Físic,210521.67097088814
2021/10,Outros Serviços de Terceiros - Pessoa Juríd,1131432.728407031
2021/10,Passagens e Despesas com Locomoção,114042.4646980731
2021/10,Serviços de Tecnologia da Informação e Com,303091.46181613056
2021/11,Auxílio Financeiro a Estudantes,1167591.654116652
2021/11,Auxílio Financeiro a Pesquisadores,30385.51999855161
2021/11,Contribuições,7012.043076588832
2021/11,Despesas de Exercícios Anteriores,26660.33705389841
2021/11,Diárias - Civil,-149377.92763620266
2021/11,Equipamentos e Material Permanente,4788559.078543343
2021/11,Indenizações e Restituições,1062439.0210799102
2021/11,Locação de Mão-de-Obra,36654.520243791245
2021/11,Material de Consumo,1013372.4600127724
2021/11,Obras e Instalações,0.0
2021/11,Outros Auxílios Financeiros a Pessoas Físic,-349765.4651628046
2021/11,Outros Serviços de Terceiros - Pessoa Físic,273886.87317654456
2021/11,Outros Serviços de Terceiros - Pessoa Juríd,-1018962.8581025364
2021/11,Passagens e Despesas com Locomoção,37840.79431801162
2021/11,Serviços de Tecnologia da Informação e Com,2802685.6864076345
2021/12,Auxílio Financeiro a Estudantes,1911225.183416285
2021/12,Auxílio Financeiro a Pesquisadores,375906.3666250548
2021/12,Contribuições,-2320.4096705250295
2021/12,Despesas de Exercícios Anteriores,944639.0321158032
2021/12,Diárias - Civil,-209307.34500999996
2021/12,Equipamentos e Material Permanente,6790424.177819916
2021/12,Indenizações e Restituições,1098149.991821132
2021/12,Locação de Mão-de-Obra,774047.4324073045
2021/12,Material de Consumo,295186.2174062588
2021/12,"Material, Bem ou Serviço para Distribuição",18579.60144623238
2021/12,Obras e Instalações,961735.5553231679
2021/12,Outros Auxílios Financeiros a Pessoas Físic,1177213.3105249312
2021/12,Outros Serviços de Terceiros - Pessoa Físic,-514252.9966536168
2021/12,Outros Serviços de Terceiros - Pessoa Juríd,11981226.357661061
2021/12,Passagens e Despesas com Locomoção,-21418.95913752198
2021/12,Serviços de Tecnologia da Informação e Com,95536.69589414448
2022/01,Auxílio Financeiro a Estudantes,2874039.105555095
2022/01,Auxílio Financeiro a Pesquisadores,0.0
2022/01,Despesas de Exercícios Anteriores,1261828.731145652
2022/01,Diárias - Civil,23928.90044676739
2022/01,Equipamentos e Material Permanente,0.0
2022/01,Indenizações e Restituições,1685535.7026290852
2022/01,Locação de Mão-de-Obra,69.23838266627011
2022/01,Material de Consumo,56273.033922793256
2022/01,"Material, Bem ou Serviço para Distribuição",0.0
2022/01,Obras e Instalações,0.0
2022/01,Outros Auxílios Financeiros a Pessoas Físic,1447871.780701241
2022/01,Outros Serviços de Terceiros - Pessoa Físic,150601.61780910078
2022/01,Outros Serviços de Terceiros - Pessoa Juríd,646.2249048851877
2022/01,Passagens e Despesas com Locomoção,26564.459482958962
2022/01,Serviços de Tecnologia da Informação e Com,0.0
2022/02,Auxílio Financeiro a Estudantes,3744438.605588843
2022/02,Auxílio Financeiro a Pesquisadores,0.0
2022/02,Despesas de Exercícios Anteriores,66038.92041739337
2022/02,Diárias - Civil,73115.76061423212
2022/02,Equipamentos e Material Permanente,9978.541975852904
2022/02,Indenizações e Restituições,7456716.112862094
2022/02,Locação de Mão-de-Obra,21041.50492499083
2022/02,Material de Consumo,283821.3193448684
2022/02,"Material, Bem ou Serviço para Distribuição",0.0
2022/02,Obras e Instalações,0.0
2022/02,Outros Auxílios Financeiros a Pessoas Físic,1435426.3657992291
2022/02,Outros Serviços de Terceiros - Pessoa Físic,220676.27503523597
2022/02,Outros Serviços de Terceiros - Pessoa Juríd,1893167.2538188389
2022/02,Passagens e Despesas com Locomoção,96682.34118071063
2022/02,Serviços de Tecnologia da Informação e Com,6406.288701643058
2022/03,Auxílio Financeiro a Estudantes,6654074.1610499155
2022/03,Auxílio Financeiro a Pesquisadores,0.0
2022/03,Contribuições,23688.9403009533
2022/03,Despesas de Exercícios Anteriores,95192.97068048568
2022/03,Diárias - Civil,231878.84075504317
2022/03,Equipamentos e Material Permanente,16998.51108704498
2022/03,Indenizações e Restituições,633100.0978224901
2022/03,Locação de Mão-de-Obra,1432593.9606233758
2022/03,Material de Consumo,343285.20042891544
2022/03,"Material, Bem ou Serviço para Distribuição",3419.3850755154026
2022/03,Obras e Instalações,681852.349618346
2022/03,Outros Auxílios Financeiros a Pessoas Físic,1484708.3634128305
2022/03,Outros Serviços de Terceiros - Pessoa Físic,217142.66667616644
2022/03,Outros Serviços de Terceiros - Pessoa Juríd,9049008.102023771
2022/03,Passagens e Despesas com Locomoção,101764.46857390755
2022/03,Serviços de Tecnologia da Informação e Com,5114.013054292875
2022/04,Auxílio Financeiro a Estudantes,26558498.925283726
2022/04,Auxílio Financeiro a Pesquisadores,0.0
2022/04,Contribuições,0.0
2022/04,Despesas de Exercícios Anteriores,31361.105297295264
2022/04,Diárias - Civil,1027745.891791793
2022/04,Equipamentos e Material Permanente,40322.73217340762
2022/04,Indenizações e Restituições,1068155.5491572767
2022/04,Locação de Mão-de-Obra,6495419.967558531
2022/04,Material de Consumo,311089.38808108564
2022/04,Obras e Instalações,0.0
2022/04,Outros Auxílios Financeiros a Pessoas Físic,12666476.589636652
2022/04,Outros Serviços de Terceiros - Pessoa Físic,2016216.9371592447
2022/04,Outros Serviços de Terceiros - Pessoa Juríd,47555727.79174918
2022/04,Passagens e Despesas com Locomoção,475595.0915997167
2022/04,Serviços de Tecnologia da Informação e Com,3270.4852629220663
2022/05,Auxílio Financeiro a Estudantes,3523094.41406903
2022/05,Auxílio Financeiro a Pesquisadores,63548.062181110516
2022/05,Contribuições,73818.19257182421
2022/05,Despesas de Exercícios Anteriores,100799.97742044137
2022/05,Diárias - Civil,135179.36390903933
2022/05,Equipamentos e Material Permanente,715757.7108077806
2022/05,Indenizações e Restituições,615202.6625930939
2022/05,Locação de Mão-de-Obra,97586.54521525431
2022/05,Material de Consumo,355871.4623141241
2022/05,"Material, Bem ou Serviço para Distribuição",0.0
2022/05,Obras e Instalações,0.0
2022/05,Outros Auxílios Financeiros a Pessoas Físic,0.0
2022/05,Outros Serviços de Terceiros - Pessoa Físic,230307.80355706022
2022/05,Outros Serviços de Terceiros - Pessoa Juríd,493327.6458681591
2022/05,Passagens e Despesas com Locomoção,655838.5337344533
2022/05,Serviços de Tecnologia da Informação e Com,309.97866481206574
2022/06,Auxílio Financeiro a Estudantes,1848364.4437665064
2022/06,Auxílio Financeiro a Pesquisadores,229351.00586057606
2022/06,Contribuições,0.0
2022/06,Despesas de Exercícios Anteriores,44777.8206177343
2022/06,Diárias - Civil,80905.40130656693
2022/06,Equipamentos e Material Permanente,987479.6788192105
2022/06,Indenizações e Restituições,609769.7699876856
2022/06,Locação de Mão-de-Obra,599357.2211211536
2022/06,Material de Consumo,254196.85513758837
2022/06,"Material, Bem ou Serviço para Distribuição",7150.0484754137715
2022/06,Obras e Instalações,27123.627337221278
2022/06,Outros Auxílios Financeiros a Pessoas Físic,0.0
2022/06,Outros Serviços de Terceiros - Pessoa Físic,291850.40788509644
2022/06,Outros Serviços de Terceiros - Pessoa Juríd,1626119.459178884
2022/06,Passagens e Despesas com Locomoção,-442.51572914488406
2022/06,Serviços de Tecnologia da Informação e Com,339886.83540664666
2022/07,Auxílio Financeiro a Estudantes,-1411825.2174174786
2022/07,Auxílio Financeiro a Pesquisadores,18098.00006238352
2022/07,Despesas de Exercícios Anteriores,35996.305310397
2022/07,Diárias - Civil,-58942.029047325705
2022/07,Equipamentos e Material Permanente,698789.7838184951
2022/07,Indenizações e Restituições,1307159.166499271
2022/07,Locação de Mão-de-Obra,0.0
2022/07,Material de Consumo,531009.2859605893
2022/07,Obras e Instalações,106910.73225617793
2022/07,Outros Auxílios Financeiros a Pessoas Físic,-6772021.907929725
2022/07,Outros Serviços de Terceiros - Pessoa Físic,111167.92050312308
2022/07,Outros Serviços de Terceiros - Pessoa Juríd,-1020243.6304493953
2022/07,Passagens e Despesas com Locomoção,28335.180363228035
2022/07,Serviços de Tecnologia da Informação e Com,487.1720716786625
2022/08,Auxílio Financeiro a Estudantes,-393259.0864792991
2022/08,Auxílio Financeiro a Pesquisadores,416879.82656400895
2022/08,Contribuições,46655.10185760549
2022/08,Despesas de Exercícios Anteriores,12520.451161159956
2022/08,Diárias - Civil,-18442.759860507416
2022/08,Equipamentos e Material Permanente,536001.056343297
2022/08,Indenizações e Restituições,610021.9575621354
2022/08,Locação de Mão-de-Obra,62962.45597421766
2022/08,Material de Consumo,448224.020670322
2022/08,"Material, Bem ou Serviço para Distribuição",0.0
2022/08,Obras e Instalações,-551945.8652672538
2022/08,Outros Auxílios Financeiros a Pessoas Físic,4499840.158184468
2022/08,Outros Serviços de Terceiros - Pessoa Físic,-308348.3039144638
2022/08,Outros Serviços de Terceiros - Pessoa Juríd,-1454104.5852052085
2022/08,Passagens e Despesas com Locomoção,-5272.681416275492
2022/08,Serviços de Tecnologia da Informação e Com,3264.1959415358274
2022/09,Auxílio Financeiro a Estudantes,-4081217.403534191
2022/09,Auxílio Financeiro a Pesquisadores,60850.812624600876
2022/09,Contribuições,12414.511462496506
2022/09,Despesas de Exercícios Anteriores,41009.06184049831
2022/09,Diárias - Civil,19085.22564337225
2022/09,Equipamentos e Material Permanente,1101410.5994444566
2022/09,Indenizações e Restituições,609156.6782746289
2022/09,Locação de Mão-de-Obra,0.0
2022/09,Material de Consumo,1462514.41766452
2022/09,"Material, Bem ou Serviço para Distribuição",69173.4808675832
2022/09,Obras e Instalações,0.0
2022/09,Outros Auxílios Financeiros a Pessoas Físic,0.0
2022/09,Outros Serviços de Terceiros - Pessoa Físic,6880.942411237075
2022/09,Outros Serviços de Terceiros - Pessoa Juríd,4352715.086152388
2022/09,Passagens e Despesas com Locomoção,-12887.533340449641
2022/09,Serviços de Tecnologia da Informação e Com,1627.0088959145037
2022/10,Auxílio Financeiro a Estudantes,3348024.276639257
2022/10,Auxílio Financeiro a Pesquisadores,299955.7881125418
2022/10,Contribuições,4166.381343117044
2022/10,Despesas de Exercícios Anteriores,118155.43902399056
2022/10,Diárias - Civil,26135.244771712543
2022/10,Equipamentos e Material Permanente,184931.40682950654
2022/10,Indenizações e Restituições,598837.4919794691
2022/10,Locação de Mão-de-Obra,12502.534754593134
2022/10,Material de Consumo,354063.7847978988
2022/10,"Material, Bem ou Serviço para Distribuição",0.0
2022/10,Obras e Instalações,0.0
2022/10,Outros Auxílios Financeiros a Pessoas Físic,-1364.955283531499
2022/10,Outros Serviços de Terceiros - Pessoa Físic,30200.004084782446
2022/10,Outros Serviços de Terceiros - Pessoa Juríd,2747145.8007609323
2022/10,Passagens e Despesas com Locomoção,21780.667096862795
2022/10,Serviços de Tecnologia da Informação e Com,24819.842832240673
2022/11,Auxílio Financeiro a Estudantes,15612.337765378756
2022/11,Auxílio Financeiro a Pesquisadores,0.0
2022/11,Contribuições,772.4891983463367
2022/11,Despesas de Exercícios Anteriores,10353.727903235833
2022/11,Diárias - Civil,-128320.88444950421
2022/11,Equipamentos e Material Permanente,110235.1355910603
2022/11,Indenizações e Restituições,596318.9535062633
2022/11,Locação de Mão-de-Obra,3310.667992912872
2022/11,Material de Consumo,645081.2085247582
2022/11,"Material, Bem ou Serviço para Distribuição",0.0
2022/11,Obras e Instalações,0.0
2022/11,Outros Auxílios Financeiros a Pessoas Físic,905630.2057178825
2022/11,Outros Serviços de Terceiros - Pessoa Físic,217842.60503170555
2022/11,Outros Serviços de Terceiros - Pessoa Juríd,980980.1263917813
2022/11,Passagens e Despesas com Locomoção,-187553.84430698454
2022/11,Serviços de Tecnologia da Informação e Com,413937.7079069659
2022/12,Auxílio Financeiro a Estudantes,9807773.665990122
2022/12,Auxílio Financeiro a Pesquisadores,1245941.655429566
2022/12,Contribuições,0.0
2022/12,Despesas de Exercícios Anteriores,-142564.79425293743
2022/12,Diárias - Civil,-237587.8503171874
2022/12,Equipamentos e Material Permanente,859539.0016203048
2022/12,Indenizações e Restituições,716463.9962643398
2022/12,Locação de Mão-de-Obra,2310455.6425675265
2022/12,Material de Consumo,657271.5239261424
2022/12,"Material, Bem ou Serviço para Distribuição",0.0
2022/12,Obras e Instalações,10810874.139292162
2022/12,Outros Auxílios Financeiros a Pessoas Físic,1337849.3309121435
2022/12,Outros Serviços de Terceiros - Pessoa Físic,-339952.89021777577
2022/12,Outros Serviços de Terceiros - Pessoa Juríd,10414682.254129924
2022/12,Passagens e Despesas com Locomoção,-68941.25531310191
2022/12,Serviços de Tecnologia da Informação e Com,359237.6305774248
2023/01,Auxílio Financeiro a Estudantes,0.0
2023/01,Auxílio Financeiro a Pesquisadores,7560.4549505254745
2023/01,Despesas de Exercícios Anteriores,60276.86716166799
2023/01,Diárias - Civil,56730.686497449446
2023/01,Equipamentos e Material Permanente,0.0
2023/01,Indenizações e Restituições,14314426.483622702
2023/01,Locação de Mão-de-Obra,0.0
2023/01,Material de Consumo,1623.3704136193226
2023/01,Obras e Instalações,0.0
2023/01,Outros Auxílios Financeiros a Pessoas Físic,1348969.068785723
2023/01,Outros Serviços de Terceiros - Pessoa Físic,70478.44104157704
2023/01,Outros Serviços de Terceiros - Pessoa Juríd,10543.201710097721
2023/01,Passagens e Despesas com Locomoção,54548.737016778316
2023/01,Serviços de Tecnologia da Informação e Com,0.0
2023/02,Auxílio Financeiro a Estudantes,15133.435114969063
2023/02,Auxílio Financeiro a Pesquisadores,0.0
2023/02,Contribuições,0.0
2023/02,Despesas de Exercícios Anteriores,946779.3676244502
2023/02,Diárias - Civil,128575.89558773562
2023/02,Equipamentos e Material Permanente,0.0
2023/02,Indenizações e Restituições,199733.5606598741
2023/02,Locação de Mão-de-Obra,64.91321896612408
2023/02,Material de Consumo,57318.859196229816
2023/02,"Material, Bem ou Serviço para Distribuição",0.0
2023/02,Obras e Instalações,0.0
2023/02,Outros Auxílios Financeiros a Pessoas Físic,1363193.9672386548
2023/02,Outros Serviços de Terceiros - Pessoa Físic,81030.77093722907
2023/02,Outros Serviços de Terceiros - Pessoa Juríd,111591.60067925528
2023/02,Passagens e Despesas com Locomoção,49665.14710646085
2023/02,Serviços de Tecnologia da Informação e Com,31795.554898850693
2023/03,Auxílio Financeiro a Estudantes,13093956.393134601
2023/03,Auxílio Financeiro a Pesquisadores,51876.73746949544
2023/03,Contribuições,71620.40022875574
2023/03,Despesas de Exercícios Anteriores,199524.91263028258
2023/03,Diárias - Civil,209698.61089585407
2023/03,Equipamentos e Material Permanente,23174.578655969206
2023/03,Indenizações e Restituições,178540.0505827068
2023/03,Locação de Mão-de-Obra,3923188.3825970124
2023/03,Material de Consumo,286179.0035327028
2023/03,Obras e Instalações,0.0
2023/03,Outros Auxílios Financeiros a Pessoas Físic,1530619.0638345028
2023/03,Outros Serviços de Terceiros - Pessoa Físic,102592.50134121672
2023/03,Outros Serviços de Terceiros - Pessoa Juríd,13640886.86328591
2023/03,Passagens e Despesas com Locomoção,169253.31457470643
2023/03,Serviços de Tecnologia da Informação e Com,7519.7726936443105
2023/04,Auxílio Financeiro a Estudantes,1245487.4446578117
2023/04,Auxílio Financeiro a Pesquisadores,7399.4795480895455
2023/04,Contribuições,8008.318975667632
2023/04,Despesas de Exercícios Anteriores,122916.4384969
2023/04,Diárias - Civil,232022.7254048502
2023/04,Equipamentos e Material Permanente,67610.14440923971
2023/04,Indenizações e Restituições,155901.51383159973
2023/04,Locação de Mão-de-Obra,0.0
2023/04,Material de Consumo,249112.64024682742
2023/04,"Material, Bem ou Serviço para Distribuição",4309.262559041442
2023/04,Obras e Instalações,3746454.727826658
2023/04,Outros Auxílios Financeiros a Pessoas Físic,1505555.2439409683
2023/04,Outros Serviços de Terceiros - Pessoa Físic,1385131.8748238718
2023/04,Outros Serviços de Terceiros - Pessoa Juríd,1224739.7097484355
2023/04,Passagens e Despesas com Locomoção,148779.72297702704
2023/04,Serviços de Tecnologia da Informação e Com,42.699161201746165
